facility_code,unit_code,fueltech_id,status_id,capacity_registered,capacity_maximum,capacity_storage,emissions_factor_co2,data_first_seen,data_last_seen,dispatch_type,commencement_date,commencement_date_specificity,commencement_date_display,closure_date,closure_date_specificity,closure_date_display,expected_operation_date,expected_operation_date_specificity,expected_operation_date_display,expected_closure_date,expected_closure_date_specificity,expected_closure_date_display,construction_start_date,construction_start_date_specificity,construction_start_date_display,project_approval_date,project_approval_date_specificity,project_approval_date_display,project_lodgement_date,created_at,updated_at
NEWENSF,NEWENSF2,solar_utility,operating,235.0,200.0,NA,NA,2022-12-20 11:45:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:12+00:00,2024-12-20 01:42:55+00:00
NEWENSF,0NEWENBESS1,battery,committed,200.0,NA,400.0,NA,NA,NA,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-02-25 22:29:37+00:00,2025-03-19 00:15:46+00:00
NEWENSF,0NEWENBESSL1,battery_charging,committed,200.0,NA,400.0,NA,NA,NA,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-02-25 22:36:25+00:00,2025-03-19 00:16:11+00:00
NEWENSF,0NEWENBESSG1,battery_discharging,committed,200.0,NA,400.0,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-02-25 22:37:33+00:00,2025-03-19 00:16:32+00:00
NEWENSF,NEWENSF1,solar_utility,operating,235.0,200.0,NA,NA,2023-04-18 08:55:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:12+00:00,2024-12-20 01:42:42+00:00
NEWPORT,NPS,gas_steam,operating,500.0,510.0,NA,0.543,1998-12-07 11:15:00+10:00,2025-10-17 01:05:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2024-12-20 01:54:12+00:00
NBHWF,NBHWF1,wind,operating,132.3,132.0,NA,NA,2010-08-14 20:50:00+10:00,2025-11-01 12:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:12+00:00,2025-09-09 01:08:56+00:00
NORTHGT,NGTS,gas_ocgt,retired,50.0,NA,NA,0.8715,1998-12-07 11:45:00+10:00,2001-04-11 12:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2024-12-02 04:13:23+00:00
NORTHP,NPS2,coal_brown,retired,265.0,NA,NA,1.1306,1998-12-07 02:50:00+10:00,2016-05-05 23:50:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2024-11-25 03:58:50+00:00
NORTHP,NPS1,coal_brown,retired,265.0,NA,NA,1.1306,1998-12-07 02:50:00+10:00,2016-05-09 10:15:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2024-11-25 03:57:51+00:00
NORTHP,NPSNL1,coal_brown,retired,100.0,NA,NA,1.1306,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2024-11-25 03:59:15+00:00
NORTHP,NPSNL2,coal_brown,retired,100.0,NA,NA,1.1306,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2024-11-25 03:59:23+00:00
NUMURKSF,NUMURSF1,solar_utility,operating,112.0,100.0,NA,NA,2019-05-07 07:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2024-12-20 01:55:02+00:00
NYNGAN,NYNGAN1,solar_utility,operating,102.14,102.0,NA,NA,2015-03-21 14:50:00+10:00,2025-11-01 12:05:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2025-09-09 01:22:17+00:00
OAKEY,OAKEY1,gas_ocgt,operating,141.0,173.0,NA,0.6356,1999-09-26 13:05:00+10:00,2025-10-27 21:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2025-10-14 00:24:37+00:00
OAKEY,OAKEY2,gas_ocgt,operating,141.0,173.0,NA,0.6356,1999-11-20 22:40:00+10:00,2025-10-29 20:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2025-10-14 00:24:55+00:00
OAKEY2SF,OAKEY2SF,solar_utility,operating,65.0,55.0,NA,NA,2019-09-13 06:10:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2024-11-14 00:24:21+00:00
OAKEY1SF,OAKEY1SF,solar_utility,operating,30.0,25.0,NA,NA,2019-03-13 08:15:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2025-09-09 00:19:50+00:00
OAKLAND,OAKLAND1,wind,operating,67.0,63.0,NA,NA,2011-08-25 12:30:00+10:00,2025-11-01 00:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2024-12-20 02:48:52+00:00
OCPS,OAKYCREK,gas_recip,operating,20.0,20.0,NA,0.519,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2024-12-20 02:43:11+00:00
OAKY2,OAKY2,gas_wcmg,operating,15.0,15.0,NA,0.568,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2024-12-20 02:43:26+00:00
0ORANABESS,0ORANAB1,battery,committed,414.85,414.85,1660.0,NA,NA,NA,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-21 23:16:32+00:00,2025-09-16 02:00:49+00:00
0ORANABESS,0ORANAL1,battery_charging,committed,414.85,414.85,1660.0,NA,NA,NA,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-21 23:21:23+00:00,2025-09-16 02:01:12+00:00
0ORANABESS,0ORANAG1,battery_discharging,committed,414.85,414.85,1660.0,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-21 23:22:41+00:00,2025-09-16 02:22:05+00:00
OSBORNE,OSB-AG,gas_ccgt,operating,180.0,204.0,NA,0.4144,2000-02-15 14:25:00+10:00,2025-10-30 07:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2025-10-13 06:28:25+00:00
OSBORNE,OSB01,gas_ccgt,retired,120.0,NA,NA,0.5447,1998-12-07 02:50:00+10:00,2000-02-16 00:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2025-07-21 02:19:59+00:00
OSBORNE,OSB02,gas_ccgt,retired,60.0,NA,NA,0.5447,1998-12-07 02:50:00+10:00,2000-02-16 00:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2025-07-21 02:19:58+00:00
PALOONA,PALOONA,hydro,operating,28.0,33.0,NA,NA,2009-07-01 00:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2024-12-20 02:50:52+00:00
PSF,PARSF1,solar_utility,operating,55.0,50.5,NA,NA,2018-02-02 18:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2024-12-20 02:51:31+00:00
PEDLER,PEDLER1,bioenergy_biogas,retired,3.0,NA,NA,0.06,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2024-10-15 23:00:35+00:00
NPPPPS,PPCCGT,gas_ccgt,operating,478.0,522.0,NA,0.4018,2000-09-11 18:20:00+10:00,2025-11-01 07:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:13+00:00,2025-10-13 06:34:00+00:00
PIBESS,PIBESSG1,battery_discharging,operating,7.0,5.0,10.0,NA,2023-04-19 09:10:00+10:00,2025-11-01 10:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2024-12-20 02:56:38+00:00
PIBESS,PIBESSL1,battery_charging,operating,7.0,5.0,10.0,NA,2023-04-19 08:25:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2024-12-20 02:56:24+00:00
PIBESS,PIBESS1,battery,operating,7.0,5.0,10.0,NA,2024-08-27 13:05:00+10:00,2025-11-01 10:10:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-25 05:17:50+00:00,2024-12-20 02:56:46+00:00
PINDARI,PINDARI,hydro,operating,6.7,6.0,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2025-09-09 04:22:04+00:00
PIONEER,PIONEER,bioenergy_biomass,operating,67.78,68.0,NA,0.0201,2009-07-01 00:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2024-12-20 02:57:40+00:00
PLAYF,PLAYFB2,coal_brown,retired,60.0,NA,NA,1.509,1998-12-07 02:50:00+10:00,1999-05-26 05:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2025-07-21 02:04:26+00:00
PLAYF,PLAYFB3,coal_brown,retired,60.0,NA,NA,1.509,1998-12-07 02:50:00+10:00,1999-05-25 05:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2025-07-21 02:07:26+00:00
PLAYF,PLAYFB4,coal_brown,retired,60.0,NA,NA,1.509,1998-12-07 02:50:00+10:00,1999-05-26 05:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2025-07-21 02:06:39+00:00
PLAYF,PLAYB-AG,coal_brown,retired,240.0,NA,NA,1.509,1999-05-26 10:30:00+10:00,2012-02-28 13:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2024-11-25 03:54:18+00:00
PLAYF,PLAYFB1,coal_brown,retired,60.0,NA,NA,1.509,1998-12-07 02:50:00+10:00,1999-04-16 20:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2025-07-21 02:04:25+00:00
PTINA,PO110NL1,hydro,operating,25.0,NA,NA,NA,NA,NA,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2024-12-20 02:58:32+00:00
PTINA,POAT220,hydro,operating,200.0,248.0,NA,NA,2005-05-16 13:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2024-12-20 02:58:47+00:00
PTINA,POAT110,hydro,operating,100.0,124.0,NA,NA,2005-05-16 13:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2024-12-20 02:58:12+00:00
PAREPW,PAREPS1,solar_utility,operating,99.0,77.0,NA,NA,2022-10-04 17:25:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2025-05-13 04:13:16+00:00
PAREPW,PAREPW1,wind,operating,210.0,201.0,NA,NA,2022-04-19 18:40:00+10:00,2025-11-01 09:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:14+00:00,2025-05-13 04:12:10+00:00
0PLWF,0PLWF1,wind,committed,21.0,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-22 10:32:35+00:00,2025-05-01 06:56:10+00:00
PORTLATT,PORTLAT1,distillate,retired,20.0,NA,NA,0.972,2016-04-01 16:00:00+10:00,2016-05-23 07:15:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2025-10-20 04:50:16+00:00
PORTLCN,POR01,distillate,operating,50.0,55.0,NA,1.3888,2000-10-06 14:40:00+10:00,2025-10-26 16:05:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2025-10-14 04:13:07+00:00
PORTLCN,POR03,distillate,operating,23.5,23.0,NA,1.3888,2010-11-13 20:05:00+10:00,2025-03-12 10:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2024-12-20 03:06:54+00:00
STANVAC,STANV2,distillate,retired,58.0,NA,NA,0.6749,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:21+00:00,2024-11-24 22:28:11+00:00
STANVAC,PTSTAN1,distillate,operating,57.6,65.0,NA,1.4918,2016-01-12 17:25:00+10:00,2025-10-30 09:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:21+00:00,2024-12-20 03:08:22+00:00
STANVAC,STANV1,distillate,retired,58.0,NA,NA,0.6749,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:21+00:00,2024-11-24 22:28:00+00:00
PORTWF,PORTWF,wind,operating,148.0,148.0,NA,NA,2009-07-10 00:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:15+00:00,2025-05-13 04:15:41+00:00
QUARANTN,QPS5,gas_ocgt,operating,128.0,128.0,NA,0.6336,2009-02-10 17:45:00+10:00,2025-10-31 21:30:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2025-10-14 04:26:40+00:00
QUARANTN,QPS2,gas_ocgt,operating,24.0,25.0,NA,0.6336,2001-11-27 13:10:00+10:00,2025-04-17 18:05:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2025-10-14 04:24:25+00:00
QUARANTN,QPS3,gas_ocgt,operating,24.0,29.5,NA,0.6336,2001-12-04 19:15:00+10:00,2025-10-20 20:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2025-10-14 04:24:40+00:00
QUARANTN,QPS1,gas_ocgt,operating,29.0,29.5,NA,0.6336,2001-11-24 14:35:00+10:00,2025-10-20 20:05:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2025-10-14 04:21:00+00:00
QUARANTN,QPS4,gas_ocgt,operating,24.0,25.0,NA,0.6336,2001-12-20 10:55:00+10:00,2025-10-31 06:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2025-10-14 04:25:05+00:00
QUERIVER,QUERIVE1,distillate,retired,24.0,NA,NA,0.972,2016-04-12 13:20:00+10:00,2016-06-17 11:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2024-11-25 04:06:07+00:00
QBYNB,QBYNB1,battery,operating,10.0,10.0,20.0,NA,2024-08-21 13:05:00+10:00,2025-10-24 11:55:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-18 00:16:11+00:00,2024-12-20 03:16:34+00:00
QBYNB,QBYNBL1,battery_charging,operating,10.0,10.0,20.0,NA,2022-07-05 00:05:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2024-12-20 03:16:54+00:00
QBYNB,QBYNBG1,battery_discharging,operating,10.0,10.0,20.0,NA,2022-07-07 09:05:00+10:00,2025-10-24 11:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2024-12-20 03:16:44+00:00
QP,QPSF,solar_utility,committed,96.8,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-03 02:34:05+00:00,2025-02-14 04:49:04+00:00
QP,QPBESS,battery,committed,27.6,27.6,40.0,NA,NA,NA,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-03 02:35:29+00:00,2025-03-25 23:07:42+00:00
QP,QPBESSL1,battery_charging,committed,27.6,27.6,40.0,NA,NA,NA,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-09 10:27:33+00:00,2025-03-25 23:07:54+00:00
QP,QPBESSG1,battery_discharging,committed,27.6,27.6,40.0,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-09 10:28:03+00:00,2025-03-25 23:08:04+00:00
RACOMIL,RACOMIL1,bioenergy_biomass,operating,48.5,48.0,NA,0.0201,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2024-12-20 03:22:40+00:00
RANGEB,RANGEB1L1,battery_charging,operating,260.8,200.0,400.0,NA,2024-08-27 12:15:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-09 10:29:14+00:00,2025-09-09 00:46:15+00:00
RANGEB,RANGEB1G1,battery_discharging,operating,260.0,200.0,400.0,NA,2024-08-27 11:55:00+10:00,2025-11-01 12:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-09 10:29:42+00:00,2024-12-20 03:23:55+00:00
RANGEB,RANGEB1,battery,operating,260.0,200.0,400.0,NA,2024-08-27 11:55:00+10:00,2025-11-01 12:00:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-13 04:37:18+00:00,2024-12-20 03:23:29+00:00
REDBANK1,REDBANK1,coal_black,retired,150.0,NA,NA,1.1873,2001-02-23 20:20:00+10:00,2014-11-10 17:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2024-10-09 23:22:10+00:00
REECE,REECE1,hydro,operating,115.6,119.0,NA,NA,2005-05-16 13:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2025-09-09 00:49:37+00:00
REECE,REECE2,hydro,operating,115.6,119.0,NA,NA,2005-05-16 13:35:00+10:00,2025-08-03 19:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2025-09-09 00:49:52+00:00
REMOUNT,REMOUNT,bioenergy_biogas,retired,2.0,NA,NA,0.0764,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:16+00:00,2025-09-09 04:02:08+00:00
REPULSE,REPULSE,hydro,operating,28.0,34.0,NA,NA,2009-07-01 00:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:17+00:00,2024-12-20 03:25:24+00:00
0RIVERINASF,0RIVERINASF,solar_utility,committed,32.4,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-12-02 01:06:42+00:00,2024-12-20 03:32:15+00:00
RESS,RESS1,battery,operating,80.0,60.0,120.0,NA,2024-10-29 13:15:00+10:00,2025-11-01 00:20:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-24 05:26:27+00:00,2025-01-09 22:28:44+00:00
RESS,RESS1L,battery_charging,operating,80.0,60.0,120.0,NA,2023-06-27 11:15:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:17+00:00,2025-01-09 22:28:31+00:00
RESS,RESS1G,battery_discharging,operating,80.0,60.0,120.0,NA,2023-06-02 07:15:00+10:00,2025-11-01 00:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:17+00:00,2024-12-20 03:27:52+00:00
RIVNB,RIVNB2,battery,operating,65.0,65.0,130.0,NA,2024-08-08 04:10:00+10:00,2025-11-01 11:40:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-17 00:10:08+00:00,2024-12-20 03:28:57+00:00
RIVNB,RIVNBL2,battery_charging,operating,65.0,65.0,130.0,NA,2023-06-26 15:05:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:17+00:00,2024-12-20 03:29:09+00:00
RIVNB,RIVNBG2,battery_discharging,operating,65.0,65.0,130.0,NA,2023-06-25 11:05:00+10:00,2025-11-01 11:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:17+00:00,2024-12-20 03:29:20+00:00
ROCHEDAL,ROCHEDAL,bioenergy_biogas,retired,7.7,NA,NA,0.0767,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:17+00:00,2025-09-09 04:35:52+00:00
RPCG,RPCG,bioenergy_biomass,operating,30.0,30.0,NA,0.0443,2011-01-28 13:15:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:17+00:00,2024-12-20 03:38:13+00:00
